nyse_session_date,clock_candidate_rows,nyse_policy_session_rows,eligible_rows,partial_input_rows,degraded_context_rows,early_close_session,first_candidate_time,last_candidate_time,excluded_rows
2020-06-19,22,22,22,0,0,False,2020-06-19 13:45:00+00:00,2020-06-19 19:00:00+00:00,0
2020-06-22,22,22,22,0,0,False,2020-06-22 13:45:00+00:00,2020-06-22 19:00:00+00:00,0
2020-06-23,22,22,22,0,0,False,2020-06-23 13:45:00+00:00,2020-06-23 19:00:00+00:00,0
2020-06-24,22,22,22,0,0,False,2020-06-24 13:45:00+00:00,2020-06-24 19:00:00+00:00,0
2020-06-25,22,22,22,0,0,False,2020-06-25 13:45:00+00:00,2020-06-25 19:00:00+00:00,0
2020-06-26,22,22,22,0,0,False,2020-06-26 13:45:00+00:00,2020-06-26 19:00:00+00:00,0
2020-06-29,22,22,22,0,0,False,2020-06-29 13:45:00+00:00,2020-06-29 19:00:00+00:00,0
2020-06-30,22,22,22,0,22,False,2020-06-30 13:45:00+00:00,2020-06-30 19:00:00+00:00,0
2020-07-01,22,22,22,0,22,False,2020-07-01 13:45:00+00:00,2020-07-01 19:00:00+00:00,0
2020-07-02,22,22,22,0,0,False,2020-07-02 13:45:00+00:00,2020-07-02 19:00:00+00:00,0
2020-07-03,14,0,0,0,0,False,2020-07-03 13:45:00+00:00,2020-07-03 17:00:00+00:00,14
2020-07-06,22,22,22,0,0,False,2020-07-06 13:45:00+00:00,2020-07-06 19:00:00+00:00,0
2020-07-07,22,22,22,0,0,False,2020-07-07 13:45:00+00:00,2020-07-07 19:00:00+00:00,0
2020-07-08,22,22,22,0,0,False,2020-07-08 13:45:00+00:00,2020-07-08 19:00:00+00:00,0
2020-07-09,22,22,22,0,0,False,2020-07-09 13:45:00+00:00,2020-07-09 19:00:00+00:00,0
2020-07-10,22,22,22,0,0,False,2020-07-10 13:45:00+00:00,2020-07-10 19:00:00+00:00,0
2020-07-13,22,22,22,0,0,False,2020-07-13 13:45:00+00:00,2020-07-13 19:00:00+00:00,0
2020-07-14,22,22,22,0,0,False,2020-07-14 13:45:00+00:00,2020-07-14 19:00:00+00:00,0
2020-07-15,22,22,22,0,0,False,2020-07-15 13:45:00+00:00,2020-07-15 19:00:00+00:00,0
2020-07-16,22,22,22,0,0,False,2020-07-16 13:45:00+00:00,2020-07-16 19:00:00+00:00,0
2020-07-17,22,22,22,0,0,False,2020-07-17 13:45:00+00:00,2020-07-17 19:00:00+00:00,0
2020-07-20,22,22,22,0,0,False,2020-07-20 13:45:00+00:00,2020-07-20 19:00:00+00:00,0
2020-07-21,22,22,22,0,0,False,2020-07-21 13:45:00+00:00,2020-07-21 19:00:00+00:00,0
2020-07-22,22,22,22,0,0,False,2020-07-22 13:45:00+00:00,2020-07-22 19:00:00+00:00,0
2020-07-23,22,22,22,0,0,False,2020-07-23 13:45:00+00:00,2020-07-23 19:00:00+00:00,0
2020-07-24,22,22,22,0,0,False,2020-07-24 13:45:00+00:00,2020-07-24 19:00:00+00:00,0
2020-07-27,22,22,22,0,0,False,2020-07-27 13:45:00+00:00,2020-07-27 19:00:00+00:00,0
2020-07-28,22,22,22,0,0,False,2020-07-28 13:45:00+00:00,2020-07-28 19:00:00+00:00,0
2020-07-29,22,22,22,0,0,False,2020-07-29 13:45:00+00:00,2020-07-29 19:00:00+00:00,0
2020-07-30,22,22,22,0,0,False,2020-07-30 13:45:00+00:00,2020-07-30 19:00:00+00:00,0
2020-07-31,22,22,22,0,0,False,2020-07-31 13:45:00+00:00,2020-07-31 19:00:00+00:00,0
2020-08-03,22,22,22,0,0,False,2020-08-03 13:45:00+00:00,2020-08-03 19:00:00+00:00,0
2020-08-04,22,22,22,0,0,False,2020-08-04 13:45:00+00:00,2020-08-04 19:00:00+00:00,0
2020-08-05,22,22,22,0,0,False,2020-08-05 13:45:00+00:00,2020-08-05 19:00:00+00:00,0
2020-08-06,22,22,22,0,0,False,2020-08-06 13:45:00+00:00,2020-08-06 19:00:00+00:00,0
2020-08-07,22,22,22,0,0,False,2020-08-07 13:45:00+00:00,2020-08-07 19:00:00+00:00,0
2020-08-10,22,22,22,0,0,False,2020-08-10 13:45:00+00:00,2020-08-10 19:00:00+00:00,0
2020-08-11,22,22,22,0,0,False,2020-08-11 13:45:00+00:00,2020-08-11 19:00:00+00:00,0
2020-08-12,22,22,22,0,0,False,2020-08-12 13:45:00+00:00,2020-08-12 19:00:00+00:00,0
2020-08-13,22,22,22,0,0,False,2020-08-13 13:45:00+00:00,2020-08-13 19:00:00+00:00,0
2020-08-14,22,22,22,0,0,False,2020-08-14 13:45:00+00:00,2020-08-14 19:00:00+00:00,0
2020-08-17,22,22,22,0,0,False,2020-08-17 13:45:00+00:00,2020-08-17 19:00:00+00:00,0
2020-08-18,22,22,22,0,0,False,2020-08-18 13:45:00+00:00,2020-08-18 19:00:00+00:00,0
2020-08-19,22,22,22,0,0,False,2020-08-19 13:45:00+00:00,2020-08-19 19:00:00+00:00,0
2020-08-20,22,22,22,0,0,False,2020-08-20 13:45:00+00:00,2020-08-20 19:00:00+00:00,0
2020-08-21,22,22,22,0,0,False,2020-08-21 13:45:00+00:00,2020-08-21 19:00:00+00:00,0
2020-08-24,22,22,22,0,0,False,2020-08-24 13:45:00+00:00,2020-08-24 19:00:00+00:00,0
2020-08-25,22,22,22,0,0,False,2020-08-25 13:45:00+00:00,2020-08-25 19:00:00+00:00,0
2020-08-26,22,22,22,0,0,False,2020-08-26 13:45:00+00:00,2020-08-26 19:00:00+00:00,0
2020-08-27,22,22,22,0,0,False,2020-08-27 13:45:00+00:00,2020-08-27 19:00:00+00:00,0
2020-08-28,22,22,22,0,0,False,2020-08-28 13:45:00+00:00,2020-08-28 19:00:00+00:00,0
2020-08-31,22,22,22,0,0,False,2020-08-31 13:45:00+00:00,2020-08-31 19:00:00+00:00,0
2020-09-01,22,22,22,0,0,False,2020-09-01 13:45:00+00:00,2020-09-01 19:00:00+00:00,0
2020-09-02,22,22,22,0,0,False,2020-09-02 13:45:00+00:00,2020-09-02 19:00:00+00:00,0
2020-09-03,22,22,22,0,0,False,2020-09-03 13:45:00+00:00,2020-09-03 19:00:00+00:00,0
2020-09-04,22,22,22,0,0,False,2020-09-04 13:45:00+00:00,2020-09-04 19:00:00+00:00,0
2020-09-07,14,0,0,0,0,False,2020-09-07 13:45:00+00:00,2020-09-07 17:00:00+00:00,14
2020-09-08,22,22,22,0,0,False,2020-09-08 13:45:00+00:00,2020-09-08 19:00:00+00:00,0
2020-09-09,22,22,22,0,0,False,2020-09-09 13:45:00+00:00,2020-09-09 19:00:00+00:00,0
2020-09-10,22,22,22,0,0,False,2020-09-10 13:45:00+00:00,2020-09-10 19:00:00+00:00,0
2020-09-11,22,22,22,0,0,False,2020-09-11 13:45:00+00:00,2020-09-11 19:00:00+00:00,0
2020-09-14,22,22,22,0,0,False,2020-09-14 13:45:00+00:00,2020-09-14 19:00:00+00:00,0
2020-09-15,22,22,22,0,0,False,2020-09-15 13:45:00+00:00,2020-09-15 19:00:00+00:00,0
2020-09-16,22,22,22,0,0,False,2020-09-16 13:45:00+00:00,2020-09-16 19:00:00+00:00,0
2020-09-17,22,22,22,0,0,False,2020-09-17 13:45:00+00:00,2020-09-17 19:00:00+00:00,0
2020-09-18,22,22,22,0,0,False,2020-09-18 13:45:00+00:00,2020-09-18 19:00:00+00:00,0
2020-09-21,22,22,22,0,0,False,2020-09-21 13:45:00+00:00,2020-09-21 19:00:00+00:00,0
2020-09-22,22,22,22,0,0,False,2020-09-22 13:45:00+00:00,2020-09-22 19:00:00+00:00,0
2020-09-23,22,22,22,0,0,False,2020-09-23 13:45:00+00:00,2020-09-23 19:00:00+00:00,0
2020-09-24,22,22,22,0,0,False,2020-09-24 13:45:00+00:00,2020-09-24 19:00:00+00:00,0
2020-09-25,22,22,22,0,0,False,2020-09-25 13:45:00+00:00,2020-09-25 19:00:00+00:00,0
2020-09-28,22,22,22,0,0,False,2020-09-28 13:45:00+00:00,2020-09-28 19:00:00+00:00,0
2020-09-29,22,22,22,0,0,False,2020-09-29 13:45:00+00:00,2020-09-29 19:00:00+00:00,0
2020-09-30,22,22,22,0,0,False,2020-09-30 13:45:00+00:00,2020-09-30 19:00:00+00:00,0
2020-10-01,22,22,22,0,0,False,2020-10-01 13:45:00+00:00,2020-10-01 19:00:00+00:00,0
2020-10-02,22,22,22,0,0,False,2020-10-02 13:45:00+00:00,2020-10-02 19:00:00+00:00,0
2020-10-05,22,22,22,0,0,False,2020-10-05 13:45:00+00:00,2020-10-05 19:00:00+00:00,0
2020-10-06,22,22,22,0,0,False,2020-10-06 13:45:00+00:00,2020-10-06 19:00:00+00:00,0
2020-10-07,22,22,22,0,0,False,2020-10-07 13:45:00+00:00,2020-10-07 19:00:00+00:00,0
2020-10-08,22,22,22,0,0,False,2020-10-08 13:45:00+00:00,2020-10-08 19:00:00+00:00,0
2020-10-09,22,22,22,0,0,False,2020-10-09 13:45:00+00:00,2020-10-09 19:00:00+00:00,0
2020-10-12,22,22,22,0,0,False,2020-10-12 13:45:00+00:00,2020-10-12 19:00:00+00:00,0
2020-10-13,22,22,22,0,0,False,2020-10-13 13:45:00+00:00,2020-10-13 19:00:00+00:00,0
2020-10-14,22,22,22,0,0,False,2020-10-14 13:45:00+00:00,2020-10-14 19:00:00+00:00,0
2020-10-15,22,22,22,0,0,False,2020-10-15 13:45:00+00:00,2020-10-15 19:00:00+00:00,0
2020-10-16,22,22,22,0,0,False,2020-10-16 13:45:00+00:00,2020-10-16 19:00:00+00:00,0
2020-10-19,22,22,22,0,0,False,2020-10-19 13:45:00+00:00,2020-10-19 19:00:00+00:00,0
2020-10-20,22,22,22,0,0,False,2020-10-20 13:45:00+00:00,2020-10-20 19:00:00+00:00,0
2020-10-21,22,22,22,0,0,False,2020-10-21 13:45:00+00:00,2020-10-21 19:00:00+00:00,0
2020-10-22,22,22,22,0,0,False,2020-10-22 13:45:00+00:00,2020-10-22 19:00:00+00:00,0
2020-10-23,22,22,22,0,0,False,2020-10-23 13:45:00+00:00,2020-10-23 19:00:00+00:00,0
2020-10-26,22,22,22,0,0,False,2020-10-26 13:45:00+00:00,2020-10-26 19:00:00+00:00,0
2020-10-27,22,22,22,0,0,False,2020-10-27 13:45:00+00:00,2020-10-27 19:00:00+00:00,0
2020-10-28,22,22,22,0,0,False,2020-10-28 13:45:00+00:00,2020-10-28 19:00:00+00:00,0
2020-10-29,22,22,22,0,0,False,2020-10-29 13:45:00+00:00,2020-10-29 19:00:00+00:00,0
2020-10-30,22,22,22,0,0,False,2020-10-30 13:45:00+00:00,2020-10-30 19:00:00+00:00,0
2020-11-02,22,22,22,0,0,False,2020-11-02 14:45:00+00:00,2020-11-02 20:00:00+00:00,0
2020-11-03,22,22,22,0,0,False,2020-11-03 14:45:00+00:00,2020-11-03 20:00:00+00:00,0
2020-11-04,22,22,22,0,0,False,2020-11-04 14:45:00+00:00,2020-11-04 20:00:00+00:00,0
2020-11-05,22,22,22,0,0,False,2020-11-05 14:45:00+00:00,2020-11-05 20:00:00+00:00,0
2020-11-06,22,22,22,0,0,False,2020-11-06 14:45:00+00:00,2020-11-06 20:00:00+00:00,0
2020-11-09,22,22,22,0,0,False,2020-11-09 14:45:00+00:00,2020-11-09 20:00:00+00:00,0
2020-11-10,22,22,22,0,0,False,2020-11-10 14:45:00+00:00,2020-11-10 20:00:00+00:00,0
2020-11-11,22,22,22,0,0,False,2020-11-11 14:45:00+00:00,2020-11-11 20:00:00+00:00,0
2020-11-12,22,22,22,0,0,False,2020-11-12 14:45:00+00:00,2020-11-12 20:00:00+00:00,0
2020-11-13,22,22,22,0,0,False,2020-11-13 14:45:00+00:00,2020-11-13 20:00:00+00:00,0
2020-11-16,22,22,22,0,0,False,2020-11-16 14:45:00+00:00,2020-11-16 20:00:00+00:00,0
2020-11-17,22,22,22,0,0,False,2020-11-17 14:45:00+00:00,2020-11-17 20:00:00+00:00,0
2020-11-18,22,22,22,0,0,False,2020-11-18 14:45:00+00:00,2020-11-18 20:00:00+00:00,0
2020-11-19,22,22,22,0,0,False,2020-11-19 14:45:00+00:00,2020-11-19 20:00:00+00:00,0
2020-11-20,22,22,22,0,0,False,2020-11-20 14:45:00+00:00,2020-11-20 20:00:00+00:00,0
2020-11-23,22,22,22,0,0,False,2020-11-23 14:45:00+00:00,2020-11-23 20:00:00+00:00,0
2020-11-24,22,22,22,0,0,False,2020-11-24 14:45:00+00:00,2020-11-24 20:00:00+00:00,0
2020-11-25,22,22,22,0,0,False,2020-11-25 14:45:00+00:00,2020-11-25 20:00:00+00:00,0
2020-11-26,14,0,0,0,0,False,2020-11-26 14:45:00+00:00,2020-11-26 18:00:00+00:00,14
2020-11-27,15,15,10,0,0,True,2020-11-27 14:45:00+00:00,2020-11-27 18:15:00+00:00,5
2020-11-30,22,22,22,0,0,False,2020-11-30 14:45:00+00:00,2020-11-30 20:00:00+00:00,0
2020-12-01,22,22,22,0,0,False,2020-12-01 14:45:00+00:00,2020-12-01 20:00:00+00:00,0
2020-12-02,22,22,22,0,0,False,2020-12-02 14:45:00+00:00,2020-12-02 20:00:00+00:00,0
2020-12-03,22,22,22,0,0,False,2020-12-03 14:45:00+00:00,2020-12-03 20:00:00+00:00,0
2020-12-04,22,22,22,0,0,False,2020-12-04 14:45:00+00:00,2020-12-04 20:00:00+00:00,0
2020-12-07,22,22,22,0,0,False,2020-12-07 14:45:00+00:00,2020-12-07 20:00:00+00:00,0
2020-12-08,22,22,22,0,0,False,2020-12-08 14:45:00+00:00,2020-12-08 20:00:00+00:00,0
2020-12-09,22,22,22,0,0,False,2020-12-09 14:45:00+00:00,2020-12-09 20:00:00+00:00,0
2020-12-10,22,22,22,0,0,False,2020-12-10 14:45:00+00:00,2020-12-10 20:00:00+00:00,0
2020-12-11,22,22,22,0,0,False,2020-12-11 14:45:00+00:00,2020-12-11 20:00:00+00:00,0
2020-12-14,22,22,22,0,0,False,2020-12-14 14:45:00+00:00,2020-12-14 20:00:00+00:00,0
2020-12-15,22,22,22,0,0,False,2020-12-15 14:45:00+00:00,2020-12-15 20:00:00+00:00,0
2020-12-16,22,22,22,0,0,False,2020-12-16 14:45:00+00:00,2020-12-16 20:00:00+00:00,0
2020-12-17,22,22,22,0,0,False,2020-12-17 14:45:00+00:00,2020-12-17 20:00:00+00:00,0
2020-12-18,22,22,22,0,0,False,2020-12-18 14:45:00+00:00,2020-12-18 20:00:00+00:00,0
2020-12-21,22,22,22,0,0,False,2020-12-21 14:45:00+00:00,2020-12-21 20:00:00+00:00,0
2020-12-22,22,22,22,0,0,False,2020-12-22 14:45:00+00:00,2020-12-22 20:00:00+00:00,0
2020-12-23,22,22,22,0,0,False,2020-12-23 14:45:00+00:00,2020-12-23 20:00:00+00:00,0
2020-12-24,15,15,10,0,0,True,2020-12-24 14:45:00+00:00,2020-12-24 18:15:00+00:00,5
2020-12-28,22,22,22,0,0,False,2020-12-28 14:45:00+00:00,2020-12-28 20:00:00+00:00,0
2020-12-29,22,22,22,0,0,False,2020-12-29 14:45:00+00:00,2020-12-29 20:00:00+00:00,0
2020-12-30,22,22,22,0,0,False,2020-12-30 14:45:00+00:00,2020-12-30 20:00:00+00:00,0
2020-12-31,22,22,22,0,0,False,2020-12-31 14:45:00+00:00,2020-12-31 20:00:00+00:00,0
2021-01-04,22,22,22,0,0,False,2021-01-04 14:45:00+00:00,2021-01-04 20:00:00+00:00,0
2021-01-05,22,22,22,0,0,False,2021-01-05 14:45:00+00:00,2021-01-05 20:00:00+00:00,0
2021-01-06,22,22,22,0,0,False,2021-01-06 14:45:00+00:00,2021-01-06 20:00:00+00:00,0
2021-01-07,22,22,22,0,0,False,2021-01-07 14:45:00+00:00,2021-01-07 20:00:00+00:00,0
2021-01-08,22,22,22,0,0,False,2021-01-08 14:45:00+00:00,2021-01-08 20:00:00+00:00,0
2021-01-11,22,22,22,0,0,False,2021-01-11 14:45:00+00:00,2021-01-11 20:00:00+00:00,0
2021-01-12,22,22,22,0,0,False,2021-01-12 14:45:00+00:00,2021-01-12 20:00:00+00:00,0
2021-01-13,22,22,22,0,0,False,2021-01-13 14:45:00+00:00,2021-01-13 20:00:00+00:00,0
2021-01-14,22,22,22,0,0,False,2021-01-14 14:45:00+00:00,2021-01-14 20:00:00+00:00,0
2021-01-15,22,22,22,0,0,False,2021-01-15 14:45:00+00:00,2021-01-15 20:00:00+00:00,0
2021-01-18,14,0,0,0,0,False,2021-01-18 14:45:00+00:00,2021-01-18 18:00:00+00:00,14
2021-01-19,22,22,22,0,0,False,2021-01-19 14:45:00+00:00,2021-01-19 20:00:00+00:00,0
2021-01-20,22,22,22,0,0,False,2021-01-20 14:45:00+00:00,2021-01-20 20:00:00+00:00,0
2021-01-21,22,22,22,0,0,False,2021-01-21 14:45:00+00:00,2021-01-21 20:00:00+00:00,0
2021-01-22,22,22,22,0,0,False,2021-01-22 14:45:00+00:00,2021-01-22 20:00:00+00:00,0
2021-01-25,22,22,22,0,0,False,2021-01-25 14:45:00+00:00,2021-01-25 20:00:00+00:00,0
2021-01-26,22,22,22,0,0,False,2021-01-26 14:45:00+00:00,2021-01-26 20:00:00+00:00,0
2021-01-27,22,22,22,0,0,False,2021-01-27 14:45:00+00:00,2021-01-27 20:00:00+00:00,0
2021-01-28,22,22,22,0,0,False,2021-01-28 14:45:00+00:00,2021-01-28 20:00:00+00:00,0
2021-01-29,22,22,22,0,0,False,2021-01-29 14:45:00+00:00,2021-01-29 20:00:00+00:00,0
2021-02-01,22,22,22,0,0,False,2021-02-01 14:45:00+00:00,2021-02-01 20:00:00+00:00,0
2021-02-02,22,22,22,0,0,False,2021-02-02 14:45:00+00:00,2021-02-02 20:00:00+00:00,0
2021-02-03,22,22,22,0,0,False,2021-02-03 14:45:00+00:00,2021-02-03 20:00:00+00:00,0
2021-02-04,22,22,22,0,0,False,2021-02-04 14:45:00+00:00,2021-02-04 20:00:00+00:00,0
2021-02-05,22,22,22,0,0,False,2021-02-05 14:45:00+00:00,2021-02-05 20:00:00+00:00,0
2021-02-08,22,22,22,0,0,False,2021-02-08 14:45:00+00:00,2021-02-08 20:00:00+00:00,0
2021-02-09,22,22,22,0,0,False,2021-02-09 14:45:00+00:00,2021-02-09 20:00:00+00:00,0
2021-02-10,22,22,22,0,0,False,2021-02-10 14:45:00+00:00,2021-02-10 20:00:00+00:00,0
2021-02-11,22,22,22,0,0,False,2021-02-11 14:45:00+00:00,2021-02-11 20:00:00+00:00,0
2021-02-12,22,22,22,0,0,False,2021-02-12 14:45:00+00:00,2021-02-12 20:00:00+00:00,0
2021-02-15,14,0,0,1,0,False,2021-02-15 14:45:00+00:00,2021-02-15 18:00:00+00:00,14
2021-02-16,22,22,22,0,0,False,2021-02-16 14:45:00+00:00,2021-02-16 20:00:00+00:00,0
2021-02-17,22,22,22,0,0,False,2021-02-17 14:45:00+00:00,2021-02-17 20:00:00+00:00,0
2021-02-18,22,22,22,0,0,False,2021-02-18 14:45:00+00:00,2021-02-18 20:00:00+00:00,0
2021-02-19,22,22,22,0,0,False,2021-02-19 14:45:00+00:00,2021-02-19 20:00:00+00:00,0
2021-02-22,22,22,22,0,0,False,2021-02-22 14:45:00+00:00,2021-02-22 20:00:00+00:00,0
2021-02-23,22,22,22,0,0,False,2021-02-23 14:45:00+00:00,2021-02-23 20:00:00+00:00,0
2021-02-24,22,22,22,0,0,False,2021-02-24 14:45:00+00:00,2021-02-24 20:00:00+00:00,0
2021-02-25,22,22,22,0,0,False,2021-02-25 14:45:00+00:00,2021-02-25 20:00:00+00:00,0
2021-02-26,22,22,22,0,0,False,2021-02-26 14:45:00+00:00,2021-02-26 20:00:00+00:00,0
2021-03-01,22,22,22,0,0,False,2021-03-01 14:45:00+00:00,2021-03-01 20:00:00+00:00,0
2021-03-02,22,22,22,0,0,False,2021-03-02 14:45:00+00:00,2021-03-02 20:00:00+00:00,0
2021-03-03,22,22,22,0,0,False,2021-03-03 14:45:00+00:00,2021-03-03 20:00:00+00:00,0
2021-03-04,22,22,22,0,0,False,2021-03-04 14:45:00+00:00,2021-03-04 20:00:00+00:00,0
2021-03-05,22,22,22,0,0,False,2021-03-05 14:45:00+00:00,2021-03-05 20:00:00+00:00,0
2021-03-08,22,22,22,0,0,False,2021-03-08 14:45:00+00:00,2021-03-08 20:00:00+00:00,0
2021-03-09,22,22,22,0,0,False,2021-03-09 14:45:00+00:00,2021-03-09 20:00:00+00:00,0
2021-03-10,22,22,22,0,0,False,2021-03-10 14:45:00+00:00,2021-03-10 20:00:00+00:00,0
2021-03-11,22,22,22,0,0,False,2021-03-11 14:45:00+00:00,2021-03-11 20:00:00+00:00,0
2021-03-12,22,22,22,0,0,False,2021-03-12 14:45:00+00:00,2021-03-12 20:00:00+00:00,0
2021-03-15,22,22,22,0,0,False,2021-03-15 13:45:00+00:00,2021-03-15 19:00:00+00:00,0
2021-03-16,22,22,22,0,0,False,2021-03-16 13:45:00+00:00,2021-03-16 19:00:00+00:00,0
2021-03-17,22,22,22,0,0,False,2021-03-17 13:45:00+00:00,2021-03-17 19:00:00+00:00,0
2021-03-18,22,22,22,0,0,False,2021-03-18 13:45:00+00:00,2021-03-18 19:00:00+00:00,0
2021-03-19,22,22,22,0,0,False,2021-03-19 13:45:00+00:00,2021-03-19 19:00:00+00:00,0
2021-03-22,22,22,22,0,0,False,2021-03-22 13:45:00+00:00,2021-03-22 19:00:00+00:00,0
2021-03-23,22,22,22,0,0,False,2021-03-23 13:45:00+00:00,2021-03-23 19:00:00+00:00,0
2021-03-24,22,22,22,0,0,False,2021-03-24 13:45:00+00:00,2021-03-24 19:00:00+00:00,0
2021-03-25,22,22,22,0,0,False,2021-03-25 13:45:00+00:00,2021-03-25 19:00:00+00:00,0
2021-03-26,22,22,22,0,0,False,2021-03-26 13:45:00+00:00,2021-03-26 19:00:00+00:00,0
2021-03-29,22,22,22,0,0,False,2021-03-29 13:45:00+00:00,2021-03-29 19:00:00+00:00,0
2021-03-30,22,22,22,0,0,False,2021-03-30 13:45:00+00:00,2021-03-30 19:00:00+00:00,0
2021-03-31,22,22,22,0,0,False,2021-03-31 13:45:00+00:00,2021-03-31 19:00:00+00:00,0
2021-04-01,22,22,22,0,0,False,2021-04-01 13:45:00+00:00,2021-04-01 19:00:00+00:00,0
2021-04-05,22,22,22,0,0,False,2021-04-05 13:45:00+00:00,2021-04-05 19:00:00+00:00,0
2021-04-06,22,22,22,0,0,False,2021-04-06 13:45:00+00:00,2021-04-06 19:00:00+00:00,0
2021-04-07,22,22,22,0,0,False,2021-04-07 13:45:00+00:00,2021-04-07 19:00:00+00:00,0
2021-04-08,22,22,22,0,0,False,2021-04-08 13:45:00+00:00,2021-04-08 19:00:00+00:00,0
2021-04-09,22,22,22,0,0,False,2021-04-09 13:45:00+00:00,2021-04-09 19:00:00+00:00,0
2021-04-12,22,22,22,0,0,False,2021-04-12 13:45:00+00:00,2021-04-12 19:00:00+00:00,0
2021-04-13,22,22,22,0,0,False,2021-04-13 13:45:00+00:00,2021-04-13 19:00:00+00:00,0
2021-04-14,22,22,22,0,0,False,2021-04-14 13:45:00+00:00,2021-04-14 19:00:00+00:00,0
2021-04-15,22,22,22,0,0,False,2021-04-15 13:45:00+00:00,2021-04-15 19:00:00+00:00,0
2021-04-16,22,22,22,0,0,False,2021-04-16 13:45:00+00:00,2021-04-16 19:00:00+00:00,0
2021-04-19,22,22,22,0,0,False,2021-04-19 13:45:00+00:00,2021-04-19 19:00:00+00:00,0
2021-04-20,22,22,22,0,0,False,2021-04-20 13:45:00+00:00,2021-04-20 19:00:00+00:00,0
2021-04-21,22,22,22,0,0,False,2021-04-21 13:45:00+00:00,2021-04-21 19:00:00+00:00,0
2021-04-22,22,22,22,0,0,False,2021-04-22 13:45:00+00:00,2021-04-22 19:00:00+00:00,0
2021-04-23,22,22,22,0,0,False,2021-04-23 13:45:00+00:00,2021-04-23 19:00:00+00:00,0
2021-04-26,22,22,22,0,0,False,2021-04-26 13:45:00+00:00,2021-04-26 19:00:00+00:00,0
2021-04-27,22,22,22,0,0,False,2021-04-27 13:45:00+00:00,2021-04-27 19:00:00+00:00,0
2021-04-28,22,22,22,0,0,False,2021-04-28 13:45:00+00:00,2021-04-28 19:00:00+00:00,0
2021-04-29,22,22,22,0,0,False,2021-04-29 13:45:00+00:00,2021-04-29 19:00:00+00:00,0
2021-04-30,22,22,22,0,0,False,2021-04-30 13:45:00+00:00,2021-04-30 19:00:00+00:00,0
2021-05-03,22,22,22,0,0,False,2021-05-03 13:45:00+00:00,2021-05-03 19:00:00+00:00,0
2021-05-04,22,22,22,0,0,False,2021-05-04 13:45:00+00:00,2021-05-04 19:00:00+00:00,0
2021-05-05,22,22,22,0,0,False,2021-05-05 13:45:00+00:00,2021-05-05 19:00:00+00:00,0
2021-05-06,22,22,22,0,0,False,2021-05-06 13:45:00+00:00,2021-05-06 19:00:00+00:00,0
2021-05-07,22,22,22,0,0,False,2021-05-07 13:45:00+00:00,2021-05-07 19:00:00+00:00,0
2021-05-10,22,22,22,0,0,False,2021-05-10 13:45:00+00:00,2021-05-10 19:00:00+00:00,0
2021-05-11,22,22,22,0,0,False,2021-05-11 13:45:00+00:00,2021-05-11 19:00:00+00:00,0
2021-05-12,22,22,22,0,0,False,2021-05-12 13:45:00+00:00,2021-05-12 19:00:00+00:00,0
2021-05-13,22,22,22,0,0,False,2021-05-13 13:45:00+00:00,2021-05-13 19:00:00+00:00,0
2021-05-14,22,22,22,0,0,False,2021-05-14 13:45:00+00:00,2021-05-14 19:00:00+00:00,0
2021-05-17,22,22,22,0,0,False,2021-05-17 13:45:00+00:00,2021-05-17 19:00:00+00:00,0
2021-05-18,22,22,22,0,0,False,2021-05-18 13:45:00+00:00,2021-05-18 19:00:00+00:00,0
2021-05-19,22,22,22,0,0,False,2021-05-19 13:45:00+00:00,2021-05-19 19:00:00+00:00,0
2021-05-20,22,22,22,0,0,False,2021-05-20 13:45:00+00:00,2021-05-20 19:00:00+00:00,0
2021-05-21,22,22,22,0,0,False,2021-05-21 13:45:00+00:00,2021-05-21 19:00:00+00:00,0
2021-05-24,22,22,22,0,0,False,2021-05-24 13:45:00+00:00,2021-05-24 19:00:00+00:00,0
2021-05-25,22,22,22,0,0,False,2021-05-25 13:45:00+00:00,2021-05-25 19:00:00+00:00,0
2021-05-26,22,22,22,0,0,False,2021-05-26 13:45:00+00:00,2021-05-26 19:00:00+00:00,0
2021-05-27,22,22,22,0,0,False,2021-05-27 13:45:00+00:00,2021-05-27 19:00:00+00:00,0
2021-05-28,22,22,22,0,0,False,2021-05-28 13:45:00+00:00,2021-05-28 19:00:00+00:00,0
2021-05-31,14,0,0,0,0,False,2021-05-31 13:45:00+00:00,2021-05-31 17:00:00+00:00,14
2021-06-01,22,22,22,0,0,False,2021-06-01 13:45:00+00:00,2021-06-01 19:00:00+00:00,0
2021-06-02,22,22,22,0,0,False,2021-06-02 13:45:00+00:00,2021-06-02 19:00:00+00:00,0
2021-06-03,22,22,22,0,0,False,2021-06-03 13:45:00+00:00,2021-06-03 19:00:00+00:00,0
2021-06-04,22,22,22,0,0,False,2021-06-04 13:45:00+00:00,2021-06-04 19:00:00+00:00,0
2021-06-07,22,22,22,0,0,False,2021-06-07 13:45:00+00:00,2021-06-07 19:00:00+00:00,0
2021-06-08,22,22,22,0,0,False,2021-06-08 13:45:00+00:00,2021-06-08 19:00:00+00:00,0
2021-06-09,22,22,22,0,0,False,2021-06-09 13:45:00+00:00,2021-06-09 19:00:00+00:00,0
2021-06-10,22,22,22,0,0,False,2021-06-10 13:45:00+00:00,2021-06-10 19:00:00+00:00,0
2021-06-11,22,22,22,0,0,False,2021-06-11 13:45:00+00:00,2021-06-11 19:00:00+00:00,0
